id_siswa,nama,nrp,id_mapel,score,id_kota
907,Susan Cameron,02500000000019,5,4.0,25
907,Susan Cameron,02500000000019,6,4.0,25
907,Susan Cameron,02500000000019,7,4.0,25
908,Kyle Davis,02500000000020,1,2.0,25
908,Kyle Davis,02500000000020,2,0.0,25
908,Kyle Davis,02500000000020,3,5.0,25
908,Kyle Davis,02500000000020,4,3.0,25
908,Kyle Davis,02500000000020,5,6.0,25
908,Kyle Davis,02500000000020,6,5.0,25
908,Kyle Davis,02500000000020,7,5.0,25
909,Cathy Durham,02500000000021,1,9.0,25
909,Cathy Durham,02500000000021,2,3.0,25
909,Cathy Durham,02500000000021,3,6.0,25
909,Cathy Durham,02500000000021,4,5.0,25
909,Cathy Durham,02500000000021,5,4.0,25
909,Cathy Durham,02500000000021,6,3.0,25
909,Cathy Durham,02500000000021,7,8.0,25
910,Kristin Briggs,02500000000022,1,4.0,25
910,Kristin Briggs,02500000000022,2,5.0,25
910,Kristin Briggs,02500000000022,3,2.0,25
910,Kristin Briggs,02500000000022,4,5.0,25
910,Kristin Briggs,02500000000022,5,8.0,25
910,Kristin Briggs,02500000000022,6,6.0,25
910,Kristin Briggs,02500000000022,7,4.0,25
911,Sara Williams,02500000000023,1,3.0,25
911,Sara Williams,02500000000023,2,8.0,25
911,Sara Williams,02500000000023,3,2.0,25
911,Sara Williams,02500000000023,4,4.0,25
911,Sara Williams,02500000000023,5,5.0,25
911,Sara Williams,02500000000023,6,4.0,25
911,Sara Williams,02500000000023,7,3.0,25
912,Tony Simpson,02500000000024,1,5.0,25
912,Tony Simpson,02500000000024,2,4.0,25
912,Tony Simpson,02500000000024,3,4.0,25
912,Tony Simpson,02500000000024,4,4.0,25
912,Tony Simpson,02500000000024,5,3.0,25
912,Tony Simpson,02500000000024,6,10.0,25
912,Tony Simpson,02500000000024,7,5.0,25
913,Ryan Lowe,02500000000025,1,6.0,25
913,Ryan Lowe,02500000000025,2,4.0,25
913,Ryan Lowe,02500000000025,3,5.0,25
913,Ryan Lowe,02500000000025,4,1.0,25
913,Ryan Lowe,02500000000025,5,11.0,25
913,Ryan Lowe,02500000000025,6,4.0,25
913,Ryan Lowe,02500000000025,7,3.0,25
914,Daniel Beck,02500000000026,1,2.0,25
914,Daniel Beck,02500000000026,2,5.0,25
914,Daniel Beck,02500000000026,3,4.0,25
914,Daniel Beck,02500000000026,4,2.0,25
914,Daniel Beck,02500000000026,5,5.0,25
914,Daniel Beck,02500000000026,6,1.0,25
914,Daniel Beck,02500000000026,7,3.0,25
915,Zoe Estrada,02500000000027,1,8.0,25
915,Zoe Estrada,02500000000027,2,6.0,25
915,Zoe Estrada,02500000000027,3,5.0,25
915,Zoe Estrada,02500000000027,4,8.0,25
915,Zoe Estrada,02500000000027,5,4.0,25
915,Zoe Estrada,02500000000027,6,2.0,25
915,Zoe Estrada,02500000000027,7,5.0,25
916,Austin Marshall,02500000000028,1,5.0,25
916,Austin Marshall,02500000000028,2,4.0,25
916,Austin Marshall,02500000000028,3,4.0,25
916,Austin Marshall,02500000000028,4,4.0,25
916,Austin Marshall,02500000000028,5,8.0,25
916,Austin Marshall,02500000000028,6,4.0,25
916,Austin Marshall,02500000000028,7,3.0,25
917,Susan Hernandez,02500000000029,1,4.0,25
917,Susan Hernandez,02500000000029,2,5.0,25
917,Susan Hernandez,02500000000029,3,7.0,25
917,Susan Hernandez,02500000000029,4,5.0,25
917,Susan Hernandez,02500000000029,5,9.0,25
917,Susan Hernandez,02500000000029,6,5.0,25
917,Susan Hernandez,02500000000029,7,4.0,25
918,Eddie Anderson,02500000000030,1,5.0,25
918,Eddie Anderson,02500000000030,2,9.0,25
918,Eddie Anderson,02500000000030,3,6.0,25
918,Eddie Anderson,02500000000030,4,4.0,25
918,Eddie Anderson,02500000000030,5,5.0,25
918,Eddie Anderson,02500000000030,6,3.0,25
918,Eddie Anderson,02500000000030,7,5.0,25
919,Clarence Jones,02500000000031,1,4.0,25
919,Clarence Jones,02500000000031,2,5.0,25
919,Clarence Jones,02500000000031,3,7.0,25
919,Clarence Jones,02500000000031,4,5.0,25
919,Clarence Jones,02500000000031,5,2.0,25
919,Clarence Jones,02500000000031,6,6.0,25
919,Clarence Jones,02500000000031,7,5.0,25
920,Gabriel Murphy,02500000000032,1,5.0,25
920,Gabriel Murphy,02500000000032,2,5.0,25
920,Gabriel Murphy,02500000000032,3,5.0,25
920,Gabriel Murphy,02500000000032,4,6.0,25
920,Gabriel Murphy,02500000000032,5,4.0,25
920,Gabriel Murphy,02500000000032,6,7.0,25
920,Gabriel Murphy,02500000000032,7,3.0,25
921,William Smith,02500000000033,1,4.0,25
921,William Smith,02500000000033,2,4.0,25
921,William Smith,02500000000033,3,3.0,25
921,William Smith,02500000000033,4,4.0,25
921,William Smith,02500000000033,5,2.0,25
921,William Smith,02500000000033,6,4.0,25
921,William Smith,02500000000033,7,7.0,25
922,Jesus Williams,02500000000034,1,11.0,25
922,Jesus Williams,02500000000034,2,3.0,25
922,Jesus Williams,02500000000034,3,4.0,25
922,Jesus Williams,02500000000034,4,3.0,25
922,Jesus Williams,02500000000034,5,5.0,25
922,Jesus Williams,02500000000034,6,8.0,25
922,Jesus Williams,02500000000034,7,5.0,25
923,John Lucas,02500000000035,1,5.0,25
923,John Lucas,02500000000035,2,3.0,25
923,John Lucas,02500000000035,3,5.0,25
923,John Lucas,02500000000035,4,6.0,25
923,John Lucas,02500000000035,5,3.0,25
923,John Lucas,02500000000035,6,8.0,25
923,John Lucas,02500000000035,7,6.0,25
924,Anna Conrad,02500000000036,1,5.0,25
924,Anna Conrad,02500000000036,2,5.0,25
924,Anna Conrad,02500000000036,3,3.0,25
924,Anna Conrad,02500000000036,4,5.0,25
924,Anna Conrad,02500000000036,5,3.0,25
924,Anna Conrad,02500000000036,6,2.0,25
924,Anna Conrad,02500000000036,7,5.0,25
925,Jacob Burns,02500000000037,1,3.0,25
925,Jacob Burns,02500000000037,2,3.0,25
925,Jacob Burns,02500000000037,3,8.0,25
925,Jacob Burns,02500000000037,4,4.0,25
925,Jacob Burns,02500000000037,5,5.0,25
925,Jacob Burns,02500000000037,6,2.0,25
925,Jacob Burns,02500000000037,7,5.0,25
id_siswa,nama,nrp,id_mapel,score,id_kota
926,Michael Ramirez,02600000000001,1,7.0,26
926,Michael Ramirez,02600000000001,2,5.0,26
926,Michael Ramirez,02600000000001,3,5.0,26
926,Michael Ramirez,02600000000001,4,3.0,26
926,Michael Ramirez,02600000000001,5,5.0,26
926,Michael Ramirez,02600000000001,6,4.0,26
926,Michael Ramirez,02600000000001,7,4.0,26
927,Frank Smith,02600000000002,1,5.0,26
927,Frank Smith,02600000000002,2,9.0,26
927,Frank Smith,02600000000002,3,5.0,26
927,Frank Smith,02600000000002,4,2.0,26
927,Frank Smith,02600000000002,5,6.0,26
927,Frank Smith,02600000000002,6,8.0,26
927,Frank Smith,02600000000002,7,7.0,26
928,John King,02600000000003,1,7.0,26
928,John King,02600000000003,2,3.0,26
928,John King,02600000000003,3,7.0,26
928,John King,02600000000003,4,6.0,26
928,John King,02600000000003,5,7.0,26
928,John King,02600000000003,6,4.0,26
928,John King,02600000000003,7,8.0,26
929,Shannon Montes,02600000000004,1,6.0,26
929,Shannon Montes,02600000000004,2,6.0,26
929,Shannon Montes,02600000000004,3,6.0,26
929,Shannon Montes,02600000000004,4,6.0,26
929,Shannon Montes,02600000000004,5,5.0,26
929,Shannon Montes,02600000000004,6,4.0,26
929,Shannon Montes,02600000000004,7,5.0,26
930,Olivia Smith,02600000000005,1,5.0,26
930,Olivia Smith,02600000000005,2,6.0,26
930,Olivia Smith,02600000000005,3,6.0,26
930,Olivia Smith,02600000000005,4,3.0,26
930,Olivia Smith,02600000000005,5,5.0,26
930,Olivia Smith,02600000000005,6,6.0,26
930,Olivia Smith,02600000000005,7,4.0,26
931,Jason Gonzales,02600000000006,1,3.0,26
931,Jason Gonzales,02600000000006,2,3.0,26
931,Jason Gonzales,02600000000006,3,5.0,26
931,Jason Gonzales,02600000000006,4,2.0,26
931,Jason Gonzales,02600000000006,5,4.0,26
931,Jason Gonzales,02600000000006,6,5.0,26
931,Jason Gonzales,02600000000006,7,7.0,26
932,Christy Hudson,02600000000007,1,4.0,26
932,Christy Hudson,02600000000007,2,3.0,26
932,Christy Hudson,02600000000007,3,4.0,26
932,Christy Hudson,02600000000007,4,4.0,26
932,Christy Hudson,02600000000007,5,4.0,26
932,Christy Hudson,02600000000007,6,12.0,26
932,Christy Hudson,02600000000007,7,4.0,26
933,Donald Brown,02600000000008,1,2.0,26
933,Donald Brown,02600000000008,2,5.0,26
933,Donald Brown,02600000000008,3,6.0,26
933,Donald Brown,02600000000008,4,8.0,26
933,Donald Brown,02600000000008,5,5.0,26
933,Donald Brown,02600000000008,6,5.0,26
933,Donald Brown,02600000000008,7,8.0,26
934,Brandi Orr,02600000000009,1,8.0,26
934,Brandi Orr,02600000000009,2,4.0,26
934,Brandi Orr,02600000000009,3,4.0,26
934,Brandi Orr,02600000000009,4,3.0,26
934,Brandi Orr,02600000000009,5,7.0,26
934,Brandi Orr,02600000000009,6,8.0,26
934,Brandi Orr,02600000000009,7,4.0,26
935,William Barrett,02600000000010,1,4.0,26
935,William Barrett,02600000000010,2,3.0,26
935,William Barrett,02600000000010,3,7.0,26
935,William Barrett,02600000000010,4,7.0,26
935,William Barrett,02600000000010,5,5.0,26
935,William Barrett,02600000000010,6,5.0,26
935,William Barrett,02600000000010,7,6.0,26
936,Jeremy Foster,02600000000011,1,5.0,26
936,Jeremy Foster,02600000000011,2,3.0,26
936,Jeremy Foster,02600000000011,3,3.0,26
936,Jeremy Foster,02600000000011,4,4.0,26
936,Jeremy Foster,02600000000011,5,4.0,26
936,Jeremy Foster,02600000000011,6,3.0,26
936,Jeremy Foster,02600000000011,7,3.0,26
937,Jason Long,02600000000012,1,9.0,26
937,Jason Long,02600000000012,2,8.0,26
937,Jason Long,02600000000012,3,5.0,26
937,Jason Long,02600000000012,4,4.0,26
937,Jason Long,02600000000012,5,4.0,26
937,Jason Long,02600000000012,6,4.0,26
937,Jason Long,02600000000012,7,3.0,26
938,Matthew Randolph,02600000000013,1,9.0,26
938,Matthew Randolph,02600000000013,2,5.0,26
938,Matthew Randolph,02600000000013,3,2.0,26
938,Matthew Randolph,02600000000013,4,4.0,26
938,Matthew Randolph,02600000000013,5,9.0,26
938,Matthew Randolph,02600000000013,6,3.0,26
938,Matthew Randolph,02600000000013,7,8.0,26
939,Stephen Scott,02600000000014,1,5.0,26
939,Stephen Scott,02600000000014,2,4.0,26
939,Stephen Scott,02600000000014,3,3.0,26
939,Stephen Scott,02600000000014,4,2.0,26
939,Stephen Scott,02600000000014,5,4.0,26
939,Stephen Scott,02600000000014,6,3.0,26
939,Stephen Scott,02600000000014,7,4.0,26
940,Tina Jacobs,02600000000015,1,4.0,26
940,Tina Jacobs,02600000000015,2,5.0,26
940,Tina Jacobs,02600000000015,3,1.0,26
940,Tina Jacobs,02600000000015,4,6.0,26
940,Tina Jacobs,02600000000015,5,2.0,26
940,Tina Jacobs,02600000000015,6,6.0,26
940,Tina Jacobs,02600000000015,7,4.0,26
941,Larry Cook,02600000000016,1,7.0,26
941,Larry Cook,02600000000016,2,5.0,26
941,Larry Cook,02600000000016,3,5.0,26
941,Larry Cook,02600000000016,4,9.0,26
941,Larry Cook,02600000000016,5,6.0,26
941,Larry Cook,02600000000016,6,6.0,26
941,Larry Cook,02600000000016,7,5.0,26
942,Mrs. Crystal Robbins,02600000000017,1,7.0,26
942,Mrs. Crystal Robbins,02600000000017,2,7.0,26
942,Mrs. Crystal Robbins,02600000000017,3,5.0,26
942,Mrs. Crystal Robbins,02600000000017,4,2.0,26
942,Mrs. Crystal Robbins,02600000000017,5,7.0,26
942,Mrs. Crystal Robbins,02600000000017,6,2.0,26
942,Mrs. Crystal Robbins,02600000000017,7,7.0,26
943,Kimberly Morris,02600000000018,1,6.0,26
943,Kimberly Morris,02600000000018,2,5.0,26
943,Kimberly Morris,02600000000018,3,5.0,26
943,Kimberly Morris,02600000000018,4,6.0,26
943,Kimberly Morris,02600000000018,5,5.0,26
943,Kimberly Morris,02600000000018,6,6.0,26
943,Kimberly Morris,02600000000018,7,6.0,26
944,Deborah Hernandez,02600000000019,1,6.0,26
944,Deborah Hernandez,02600000000019,2,4.0,26
944,Deborah Hernandez,02600000000019,3,4.0,26
944,Deborah Hernandez,02600000000019,4,4.0,26
944,Deborah Hernandez,02600000000019,5,3.0,26
944,Deborah Hernandez,02600000000019,6,3.0,26
944,Deborah Hernandez,02600000000019,7,4.0,26
945,John Gill,02600000000020,1,6.0,26
945,John Gill,02600000000020,2,5.0,26
945,John Gill,02600000000020,3,6.0,26
945,John Gill,02600000000020,4,4.0,26
945,John Gill,02600000000020,5,2.0,26
945,John Gill,02600000000020,6,5.0,26
945,John Gill,02600000000020,7,3.0,26
946,Ryan Strong,02600000000021,1,6.0,26
946,Ryan Strong,02600000000021,2,5.0,26
946,Ryan Strong,02600000000021,3,6.0,26
946,Ryan Strong,02600000000021,4,7.0,26
946,Ryan Strong,02600000000021,5,3.0,26
946,Ryan Strong,02600000000021,6,3.0,26
946,Ryan Strong,02600000000021,7,5.0,26
947,Jennifer Bell,02600000000022,1,4.0,26
947,Jennifer Bell,02600000000022,2,3.0,26
947,Jennifer Bell,02600000000022,3,2.0,26
947,Jennifer Bell,02600000000022,4,6.0,26
947,Jennifer Bell,02600000000022,5,6.0,26
947,Jennifer Bell,02600000000022,6,3.0,26
947,Jennifer Bell,02600000000022,7,4.0,26
948,Paul Warren,02600000000023,1,3.0,26
948,Paul Warren,02600000000023,2,6.0,26
948,Paul Warren,02600000000023,3,4.0,26
948,Paul Warren,02600000000023,4,5.0,26
948,Paul Warren,02600000000023,5,4.0,26
948,Paul Warren,02600000000023,6,5.0,26
948,Paul Warren,02600000000023,7,5.0,26
949,Martha Bonilla,02600000000024,1,6.0,26
949,Martha Bonilla,02600000000024,2,6.0,26
949,Martha Bonilla,02600000000024,3,5.0,26
949,Martha Bonilla,02600000000024,4,3.0,26
949,Martha Bonilla,02600000000024,5,4.0,26
949,Martha Bonilla,02600000000024,6,3.0,26
949,Martha Bonilla,02600000000024,7,3.0,26
950,Denise Conrad,02600000000025,1,4.0,26
950,Denise Conrad,02600000000025,2,7.0,26
950,Denise Conrad,02600000000025,3,4.0,26
950,Denise Conrad,02600000000025,4,6.0,26
950,Denise Conrad,02600000000025,5,5.0,26
950,Denise Conrad,02600000000025,6,8.0,26
950,Denise Conrad,02600000000025,7,6.0,26
951,Amanda Tyler,02600000000026,1,4.0,26
951,Amanda Tyler,02600000000026,2,4.0,26
951,Amanda Tyler,02600000000026,3,5.0,26
951,Amanda Tyler,02600000000026,4,5.0,26
951,Amanda Tyler,02600000000026,5,7.0,26
951,Amanda Tyler,02600000000026,6,4.0,26
951,Amanda Tyler,02600000000026,7,7.0,26
952,Mary Glass,02600000000027,1,6.0,26
952,Mary Glass,02600000000027,2,5.0,26
952,Mary Glass,02600000000027,3,3.0,26
952,Mary Glass,02600000000027,4,6.0,26
952,Mary Glass,02600000000027,5,3.0,26
952,Mary Glass,02600000000027,6,3.0,26
952,Mary Glass,02600000000027,7,6.0,26
953,Justin Gamble,02600000000028,1,7.0,26
953,Justin Gamble,02600000000028,2,7.0,26
953,Justin Gamble,02600000000028,3,7.0,26
953,Justin Gamble,02600000000028,4,4.0,26
953,Justin Gamble,02600000000028,5,5.0,26
953,Justin Gamble,02600000000028,6,6.0,26
953,Justin Gamble,02600000000028,7,7.0,26
954,Robert Smith,02600000000029,1,3.0,26
954,Robert Smith,02600000000029,2,8.0,26
954,Robert Smith,02600000000029,3,6.0,26
954,Robert Smith,02600000000029,4,4.0,26
954,Robert Smith,02600000000029,5,9.0,26
954,Robert Smith,02600000000029,6,6.0,26
954,Robert Smith,02600000000029,7,8.0,26
955,Douglas Tapia,02600000000030,1,3.0,26
955,Douglas Tapia,02600000000030,2,4.0,26
955,Douglas Tapia,02600000000030,3,8.0,26
955,Douglas Tapia,02600000000030,4,3.0,26
955,Douglas Tapia,02600000000030,5,6.0,26
955,Douglas Tapia,02600000000030,6,11.0,26
955,Douglas Tapia,02600000000030,7,10.0,26
956,Kevin Harper,02600000000031,1,4.0,26
956,Kevin Harper,02600000000031,2,7.0,26
956,Kevin Harper,02600000000031,3,7.0,26
956,Kevin Harper,02600000000031,4,6.0,26
956,Kevin Harper,02600000000031,5,7.0,26
956,Kevin Harper,02600000000031,6,4.0,26
956,Kevin Harper,02600000000031,7,4.0,26
957,Katherine Moore,02600000000032,1,8.0,26
957,Katherine Moore,02600000000032,2,6.0,26
957,Katherine Moore,02600000000032,3,2.0,26
957,Katherine Moore,02600000000032,4,2.0,26
957,Katherine Moore,02600000000032,5,3.0,26
957,Katherine Moore,02600000000032,6,7.0,26
957,Katherine Moore,02600000000032,7,6.0,26
958,Travis Mullins,02600000000033,1,6.0,26
958,Travis Mullins,02600000000033,2,4.0,26
958,Travis Mullins,02600000000033,3,6.0,26
958,Travis Mullins,02600000000033,4,7.0,26
958,Travis Mullins,02600000000033,5,7.0,26
958,Travis Mullins,02600000000033,6,5.0,26
958,Travis Mullins,02600000000033,7,7.0,26
959,Steven Vasquez,02600000000034,1,3.0,26
959,Steven Vasquez,02600000000034,2,7.0,26
959,Steven Vasquez,02600000000034,3,6.0,26
959,Steven Vasquez,02600000000034,4,6.0,26
959,Steven Vasquez,02600000000034,5,6.0,26
959,Steven Vasquez,02600000000034,6,6.0,26
959,Steven Vasquez,02600000000034,7,4.0,26
960,Danielle Price,02600000000035,1,2.0,26
960,Danielle Price,02600000000035,2,6.0,26
960,Danielle Price,02600000000035,3,5.0,26
960,Danielle Price,02600000000035,4,4.0,26
960,Danielle Price,02600000000035,5,10.0,26
960,Danielle Price,02600000000035,6,5.0,26
960,Danielle Price,02600000000035,7,6.0,26
961,Dr. Brian Hernandez,02600000000036,1,5.0,26
961,Dr. Brian Hernandez,02600000000036,2,8.0,26
961,Dr. Brian Hernandez,02600000000036,3,4.0,26
961,Dr. Brian Hernandez,02600000000036,4,6.0,26
961,Dr. Brian Hernandez,02600000000036,5,5.0,26
961,Dr. Brian Hernandez,02600000000036,6,5.0,26
961,Dr. Brian Hernandez,02600000000036,7,5.0,26
962,Ashley Maldonado,02600000000037,1,6.0,26
962,Ashley Maldonado,02600000000037,2,4.0,26
962,Ashley Maldonado,02600000000037,3,7.0,26
962,Ashley Maldonado,02600000000037,4,2.0,26
962,Ashley Maldonado,02600000000037,5,4.0,26
962,Ashley Maldonado,02600000000037,6,2.0,26
962,Ashley Maldonado,02600000000037,7,5.0,26
id_siswa,nama,nrp,id_mapel,score,id_kota
963,Angela Robinson,02700000000001,1,4.0,27
963,Angela Robinson,02700000000001,2,4.0,27
963,Angela Robinson,02700000000001,3,2.0,27
963,Angela Robinson,02700000000001,4,3.0,27
963,Angela Robinson,02700000000001,5,4.0,27
963,Angela Robinson,02700000000001,6,5.0,27
963,Angela Robinson,02700000000001,7,3.0,27
964,Lisa Bell,02700000000002,1,3.0,27
964,Lisa Bell,02700000000002,2,6.0,27
964,Lisa Bell,02700000000002,3,5.0,27
964,Lisa Bell,02700000000002,4,3.0,27
964,Lisa Bell,02700000000002,5,6.0,27
964,Lisa Bell,02700000000002,6,4.0,27
964,Lisa Bell,02700000000002,7,6.0,27
965,Douglas Lucero,02700000000003,1,8.0,27
965,Douglas Lucero,02700000000003,2,5.0,27
965,Douglas Lucero,02700000000003,3,6.0,27
965,Douglas Lucero,02700000000003,4,4.0,27
965,Douglas Lucero,02700000000003,5,9.0,27
965,Douglas Lucero,02700000000003,6,2.0,27
965,Douglas Lucero,02700000000003,7,2.0,27
966,Valerie Smith,02700000000004,1,3.0,27
966,Valerie Smith,02700000000004,2,5.0,27
966,Valerie Smith,02700000000004,3,5.0,27
966,Valerie Smith,02700000000004,4,10.0,27
966,Valerie Smith,02700000000004,5,3.0,27
966,Valerie Smith,02700000000004,6,5.0,27
966,Valerie Smith,02700000000004,7,6.0,27
967,Brent Lee,02700000000005,1,4.0,27
967,Brent Lee,02700000000005,2,5.0,27
967,Brent Lee,02700000000005,3,4.0,27
967,Brent Lee,02700000000005,4,8.0,27
967,Brent Lee,02700000000005,5,3.0,27
967,Brent Lee,02700000000005,6,6.0,27
967,Brent Lee,02700000000005,7,5.0,27
968,Katrina Mathis,02700000000006,1,3.0,27
968,Katrina Mathis,02700000000006,2,5.0,27
968,Katrina Mathis,02700000000006,3,5.0,27
968,Katrina Mathis,02700000000006,4,5.0,27
968,Katrina Mathis,02700000000006,5,0.0,27
968,Katrina Mathis,02700000000006,6,9.0,27
968,Katrina Mathis,02700000000006,7,7.0,27
969,Kirsten Martinez,02700000000007,1,5.0,27
969,Kirsten Martinez,02700000000007,2,9.0,27
969,Kirsten Martinez,02700000000007,3,6.0,27
969,Kirsten Martinez,02700000000007,4,0.0,27
969,Kirsten Martinez,02700000000007,5,7.0,27
969,Kirsten Martinez,02700000000007,6,4.0,27
969,Kirsten Martinez,02700000000007,7,8.0,27
970,Benjamin Acosta,02700000000008,1,6.0,27
970,Benjamin Acosta,02700000000008,2,6.0,27
970,Benjamin Acosta,02700000000008,3,5.0,27
970,Benjamin Acosta,02700000000008,4,7.0,27
970,Benjamin Acosta,02700000000008,5,6.0,27
970,Benjamin Acosta,02700000000008,6,6.0,27
970,Benjamin Acosta,02700000000008,7,6.0,27
971,Ronald Frye,02700000000009,1,4.0,27
971,Ronald Frye,02700000000009,2,3.0,27
971,Ronald Frye,02700000000009,3,7.0,27
971,Ronald Frye,02700000000009,4,4.0,27
971,Ronald Frye,02700000000009,5,8.0,27
971,Ronald Frye,02700000000009,6,4.0,27
971,Ronald Frye,02700000000009,7,8.0,27
972,Victoria Durham,02700000000010,1,10.0,27
972,Victoria Durham,02700000000010,2,5.0,27
972,Victoria Durham,02700000000010,3,5.0,27
972,Victoria Durham,02700000000010,4,3.0,27
972,Victoria Durham,02700000000010,5,6.0,27
972,Victoria Durham,02700000000010,6,8.0,27
972,Victoria Durham,02700000000010,7,2.0,27
973,Christopher Mitchell,02700000000011,1,3.0,27
973,Christopher Mitchell,02700000000011,2,3.0,27
973,Christopher Mitchell,02700000000011,3,8.0,27
973,Christopher Mitchell,02700000000011,4,2.0,27
973,Christopher Mitchell,02700000000011,5,2.0,27
973,Christopher Mitchell,02700000000011,6,5.0,27
973,Christopher Mitchell,02700000000011,7,9.0,27
974,Cathy Johnson,02700000000012,1,5.0,27
974,Cathy Johnson,02700000000012,2,4.0,27
974,Cathy Johnson,02700000000012,3,3.0,27
974,Cathy Johnson,02700000000012,4,8.0,27
974,Cathy Johnson,02700000000012,5,5.0,27
974,Cathy Johnson,02700000000012,6,6.0,27
974,Cathy Johnson,02700000000012,7,7.0,27
975,Juan Pierce,02700000000013,1,5.0,27
975,Juan Pierce,02700000000013,2,4.0,27
975,Juan Pierce,02700000000013,3,6.0,27
975,Juan Pierce,02700000000013,4,4.0,27
975,Juan Pierce,02700000000013,5,2.0,27
975,Juan Pierce,02700000000013,6,5.0,27
975,Juan Pierce,02700000000013,7,8.0,27
976,Evan Chen,02700000000014,1,6.0,27
976,Evan Chen,02700000000014,2,5.0,27
976,Evan Chen,02700000000014,3,2.0,27
976,Evan Chen,02700000000014,4,3.0,27
976,Evan Chen,02700000000014,5,5.0,27
976,Evan Chen,02700000000014,6,5.0,27
976,Evan Chen,02700000000014,7,7.0,27
977,David Allen,02700000000015,1,6.0,27
977,David Allen,02700000000015,2,11.0,27
977,David Allen,02700000000015,3,5.0,27
977,David Allen,02700000000015,4,2.0,27
977,David Allen,02700000000015,5,6.0,27
977,David Allen,02700000000015,6,4.0,27
977,David Allen,02700000000015,7,4.0,27
978,Antonio Cook,02700000000016,1,11.0,27
978,Antonio Cook,02700000000016,2,6.0,27
